ID,File,city,stateCode,zipCode,fullLocation,partialLocation,coordinates,price,floorSpace,bedrooms,bathrooms
14,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin40.html' mode='r' encoding='UTF-8'>,Austin,TX,78732,"7620 Boyd Ln, Austin, TX 78732",7620 Boyd Ln,"{'latitude': 30.148027, 'longitude': -97.712074, '__typename': 'HOME_Coordinates'}","$693,893","{'formattedDimension': '2,443 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '3bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '3ba', '__typename': 'HOME_FixedBathrooms'}"
15,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin40.html' mode='r' encoding='UTF-8'>,Austin,TX,78737,"245 Monarch Ln, Austin, TX 78737",245 Monarch Ln,"{'latitude': 30.19903, 'longitude': -97.977722, '__typename': 'HOME_Coordinates'}","$1,250,000","{'formattedDimension': '4,283 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '5bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '4ba', '__typename': 'HOME_FixedBathrooms'}"
16,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin40.html' mode='r' encoding='UTF-8'>,Austin,TX,78732,"7624 Boyd Ln, Austin, TX 78732",7624 Boyd Ln,"{'latitude': 30.146725, 'longitude': -97.711639, '__typename': 'HOME_Coordinates'}","$759,007","{'formattedDimension': '2,687 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '3bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '4ba', '__typename': 'HOME_FixedBathrooms'}"
17,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin40.html' mode='r' encoding='UTF-8'>,Austin,TX,78705,"2502 Leon St #406, Austin, TX 78705",2502 Leon St #406,"{'latitude': 30.289976, 'longitude': -97.74958, '__typename': 'HOME_Coordinates'}","$359,900","{'formattedDimension': '929 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '2bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '2ba', '__typename': 'HOME_FixedBathrooms'}"
18,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin40.html' mode='r' encoding='UTF-8'>,Austin,TX,78724,"6004 Elfen Way, Austin, TX 78724",6004 Elfen Way,"{'latitude': 30.283459, 'longitude': -97.627823, '__typename': 'HOME_Coordinates'}","$390,000","{'formattedDimension': '1,341 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '3bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '2ba', '__typename': 'HOME_FixedBathrooms'}"
19,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin40.html' mode='r' encoding='UTF-8'>,Austin,TX,78705,"2901 San Jacinto Blvd #107, Austin, TX 78705",2901 San Jacinto Blvd #107,"{'latitude': 30.290911, 'longitude': -97.734879, '__typename': 'HOME_Coordinates'}","$285,900","{'formattedDimension': '630 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '1bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '1ba', '__typename': 'HOME_FixedBathrooms'}"
20,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin40.html' mode='r' encoding='UTF-8'>,Austin,TX,78723,"5503 Manor Rd, Austin, TX 78723",5503 Manor Rd,"{'latitude': 30.302362, 'longitude': -97.683235, '__typename': 'HOME_Coordinates'}","$870,000","{'formattedDimension': '2,129 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '4bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '3ba', '__typename': 'HOME_FixedBathrooms'}"
21,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin40.html' mode='r' encoding='UTF-8'>,Austin,TX,78747,"10204 Wind Cave Trl, Austin, TX 78747",10204 Wind Cave Trl,"{'latitude': 30.151085, 'longitude': -97.78466, '__typename': 'HOME_Coordinates'}","$495,000","{'formattedDimension': '1,763 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '3bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '2ba', '__typename': 'HOME_FixedBathrooms'}"
22,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin40.html' mode='r' encoding='UTF-8'>,Austin,TX,78746,"1741 Spyglass Dr #1-125, Austin, TX 78746",1741 Spyglass Dr #1-125,"{'latitude': 30.258104, 'longitude': -97.790558, '__typename': 'HOME_Coordinates'}","$465,000","{'formattedDimension': '982 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '2bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '2ba', '__typename': 'HOME_FixedBathrooms'}"
23,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin40.html' mode='r' encoding='UTF-8'>,Austin,TX,78754,"10701 Dessau Rd, Austin, TX 78754",10701 Dessau Rd,"{'latitude': 30.367649, 'longitude': -97.666969, '__typename': 'HOME_Coordinates'}","$3,875,000","{'formattedDimension': '2,761 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '3bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '2ba', '__typename': 'HOME_FixedBathrooms'}"
24,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin40.html' mode='r' encoding='UTF-8'>,Austin,TX,78748,"Copperstone, Austin, TX 78748",Copperstone,"{'latitude': 30.141251, 'longitude': -97.827065, '__typename': 'HOME_Coordinates'}","$597,990+","{'formattedDimension': '2,812 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '5bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '3ba', '__typename': 'HOME_FixedBathrooms'}"
25,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin40.html' mode='r' encoding='UTF-8'>,Austin,TX,78704,"3600 S Lamar Blvd #103, Austin, TX 78704",3600 S Lamar Blvd #103,"{'latitude': 30.239807, 'longitude': -97.787857, '__typename': 'HOME_Coordinates'}","$575,000","{'formattedDimension': '919 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '2bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '2ba', '__typename': 'HOME_FixedBathrooms'}"
26,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin40.html' mode='r' encoding='UTF-8'>,Austin,TX,78754,"9012 Happy Trl, Austin, TX 78754",9012 Happy Trl,"{'latitude': 30.335205, 'longitude': -97.654259, '__typename': 'HOME_Coordinates'}","$639,000","{'formattedDimension': '2,474 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '4bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '3ba', '__typename': 'HOME_FixedBathrooms'}"
27,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin40.html' mode='r' encoding='UTF-8'>,Austin,TX,78717,"15505 Whistling Straits Dr, Austin, TX 78717",15505 Whistling Straits Dr,"{'latitude': 30.497175, 'longitude': -97.764038, '__typename': 'HOME_Coordinates'}","$825,000","{'formattedDimension': '2,980 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '4bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '3ba', '__typename': 'HOME_FixedBathrooms'}"
28,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin40.html' mode='r' encoding='UTF-8'>,Austin,TX,78732,"2900 Grimes Ranch Rd, Austin, TX 78732",2900 Grimes Ranch Rd,"{'latitude': 30.369284, 'longitude': -97.89772, '__typename': 'HOME_Coordinates'}","$973,500","{'formattedDimension': '3,088 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '4bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '3ba', '__typename': 'HOME_FixedBathrooms'}"
29,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin40.html' mode='r' encoding='UTF-8'>,Austin,TX,78745,"5905 Mojave Dr, Austin, TX 78745",5905 Mojave Dr,"{'latitude': 30.208344, 'longitude': -97.790886, '__typename': 'HOME_Coordinates'}","$525,000","{'formattedDimension': '1,146 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '3bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '2ba', '__typename': 'HOME_FixedBathrooms'}"
30,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin40.html' mode='r' encoding='UTF-8'>,Austin,TX,78704,"1225 Hillside Ave #6, Austin, TX 78704",1225 Hillside Ave #6,"{'latitude': 30.251646, 'longitude': -97.745102, '__typename': 'HOME_Coordinates'}","$2,125,000","{'formattedDimension': '2,657 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '3bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '4ba', '__typename': 'HOME_FixedBathrooms'}"
31,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin40.html' mode='r' encoding='UTF-8'>,Austin,TX,78723,"51 East, Austin, TX 78723",51 East,"{'latitude': 30.2931, 'longitude': -97.675301, '__typename': 'HOME_Coordinates'}","$645,990+","{'formattedDimension': '1,781 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '3bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '3ba', '__typename': 'HOME_FixedBathrooms'}"
32,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin40.html' mode='r' encoding='UTF-8'>,Austin,TX,78729,"8706 Schick Rd, Austin, TX 78729",8706 Schick Rd,"{'latitude': 30.44788, 'longitude': -97.776527, '__typename': 'HOME_Coordinates'}","$899,900","{'formattedDimension': '4,172 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': 'Studio', '__typename': 'HOME_StudioBedroom'}",N/A
33,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin40.html' mode='r' encoding='UTF-8'>,Austin,TX,78751,"1036 E 43rd St, Austin, TX 78751",1036 E 43rd St,"{'latitude': 30.301023, 'longitude': -97.71701, '__typename': 'HOME_Coordinates'}","$675,000","{'formattedDimension': '1,284 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': 'Studio', '__typename': 'HOME_StudioBedroom'}",N/A
34,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin40.html' mode='r' encoding='UTF-8'>,Austin,TX,78745,"6202 Shadow Bnd, Austin, TX 78745",6202 Shadow Bnd,"{'latitude': 30.200951, 'longitude': -97.782051, '__typename': 'HOME_Coordinates'}","$475,000","{'formattedDimension': '898 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '2bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '1ba', '__typename': 'HOME_FixedBathrooms'}"
35,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin40.html' mode='r' encoding='UTF-8'>,Austin,TX,78738,"9121 Robinson Family Rd, Austin, TX 78738",9121 Robinson Family Rd,"{'latitude': 30.293734, 'longitude': -98.050705, '__typename': 'HOME_Coordinates'}","$1,299,999",N/A,"{'formattedValue': 'Studio', '__typename': 'HOME_StudioBedroom'}",N/A
36,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin40.html' mode='r' encoding='UTF-8'>,Austin,TX,78704,"1501 Barton Springs Rd #109, Austin, TX 78704",1501 Barton Springs Rd #109,"{'latitude': 30.261045, 'longitude': -97.759193, '__typename': 'HOME_Coordinates'}","$550,000","{'formattedDimension': '903 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '1bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '1ba', '__typename': 'HOME_FixedBathrooms'}"
37,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin40.html' mode='r' encoding='UTF-8'>,Austin,TX,78747,"2306 Inverrary Cir, Austin, TX 78747",2306 Inverrary Cir,"{'latitude': 30.13743, 'longitude': -97.79184, '__typename': 'HOME_Coordinates'}","$749,000","{'formattedDimension': '3,215 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '4bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '4ba', '__typename': 'HOME_FixedBathrooms'}"
38,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin40.html' mode='r' encoding='UTF-8'>,Austin,TX,78758,"1012 Fieldwood Dr, Austin, TX 78758",1012 Fieldwood Dr,"{'latitude': 30.371319, 'longitude': -97.698647, '__typename': 'HOME_Coordinates'}","$525,000","{'formattedDimension': '1,672 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': 'Studio', '__typename': 'HOME_StudioBedroom'}",N/A
39,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin40.html' mode='r' encoding='UTF-8'>,Austin,TX,78723,"3305 Hycreek Dr, Austin, TX 78723",3305 Hycreek Dr,"{'latitude': 30.305204, 'longitude': -97.672501, '__typename': 'HOME_Coordinates'}","$750,000","{'formattedDimension': '2,249 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '4bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '4ba', '__typename': 'HOME_FixedBathrooms'}"
0,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin56.html' mode='r' encoding='UTF-8'>,Austin,TX,78731,"4903 N Rim Dr, Austin, TX 78731",4903 N Rim Dr,"{'latitude': 30.37422, 'longitude': -97.768753, '__typename': 'HOME_Coordinates'}","$3,000,000","{'formattedDimension': '3,789 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '4bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '4ba', '__typename': 'HOME_FixedBathrooms'}"
1,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin56.html' mode='r' encoding='UTF-8'>,Austin,TX,78732,"13525 Coleto Creek Trl, Austin, TX 78732",13525 Coleto Creek Trl,"{'latitude': 30.373039, 'longitude': -97.909424, '__typename': 'HOME_Coordinates'}","$2,000,000","{'formattedDimension': '4,971 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '4bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '5ba', '__typename': 'HOME_FixedBathrooms'}"
2,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin56.html' mode='r' encoding='UTF-8'>,Austin,TX,78734,"5306 Beacon Dr #B, Austin, TX 78734",5306 Beacon Dr #B,"{'latitude': 30.41398, 'longitude': -97.923775, '__typename': 'HOME_Coordinates'}","$406,500","{'formattedDimension': '1,418 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '2bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '3ba', '__typename': 'HOME_FixedBathrooms'}"
3,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin56.html' mode='r' encoding='UTF-8'>,Austin,TX,78737,"2565 Reunion Blvd, Austin, TX 78737",2565 Reunion Blvd,"{'latitude': 30.148905, 'longitude': -97.938416, '__typename': 'HOME_Coordinates'}","$879,444","{'formattedDimension': '2,606 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '3bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '3ba', '__typename': 'HOME_FixedBathrooms'}"
4,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin56.html' mode='r' encoding='UTF-8'>,Austin,TX,78732,"12900 Monte Castillo Pkwy, Austin, TX 78732",12900 Monte Castillo Pkwy,"{'latitude': 30.409401, 'longitude': -97.869362, '__typename': 'HOME_Coordinates'}","$2,300,000","{'formattedDimension': '4,672 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '5bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '5ba', '__typename': 'HOME_FixedBathrooms'}"
5,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin56.html' mode='r' encoding='UTF-8'>,Austin,TX,78759,"8000 Sonnet Ave, Austin, TX 78759",8000 Sonnet Ave,"{'latitude': 30.365664, 'longitude': -97.746216, '__typename': 'HOME_Coordinates'}","$699,000","{'formattedDimension': '2,280 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': 'Studio', '__typename': 'HOME_StudioBedroom'}",N/A
6,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin56.html' mode='r' encoding='UTF-8'>,Austin,TX,78733,"1904 Lauranne Ln, Austin, TX 78733",1904 Lauranne Ln,"{'latitude': 30.347036, 'longitude': -97.869835, '__typename': 'HOME_Coordinates'}","$12,500,000","{'formattedDimension': '5,431 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '4bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '5ba', '__typename': 'HOME_FixedBathrooms'}"
7,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin56.html' mode='r' encoding='UTF-8'>,Austin,TX,78704,"613 Terrell Hill Dr, Austin, TX 78704",613 Terrell Hill Dr,"{'latitude': 30.235823, 'longitude': -97.765289, '__typename': 'HOME_Coordinates'}","$2,750,000","{'formattedDimension': '2,850 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '4bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '4ba', '__typename': 'HOME_FixedBathrooms'}"
8,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin56.html' mode='r' encoding='UTF-8'>,The Hills,TX,78738,"6 Candleleaf Ct, The Hills, TX 78738",6 Candleleaf Ct,"{'latitude': 30.340189, 'longitude': -97.995476, '__typename': 'HOME_Coordinates'}","$1,477,000","{'formattedDimension': '3,905 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '3bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '5ba', '__typename': 'HOME_FixedBathrooms'}"
9,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin56.html' mode='r' encoding='UTF-8'>,Austin,TX,78751,"610 Franklin Blvd, Austin, TX 78751",610 Franklin Blvd,"{'latitude': 30.321527, 'longitude': -97.727089, '__typename': 'HOME_Coordinates'}","$899,000","{'formattedDimension': '2,496 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': 'Studio', '__typename': 'HOME_StudioBedroom'}",N/A
10,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin56.html' mode='r' encoding='UTF-8'>,Austin,TX,78701,"311 W 5th St #608, Austin, TX 78701",311 W 5th St #608,"{'latitude': 30.267826, 'longitude': -97.745651, '__typename': 'HOME_Coordinates'}","$825,000","{'formattedDimension': '1,243 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '1bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '2ba', '__typename': 'HOME_FixedBathrooms'}"
11,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin56.html' mode='r' encoding='UTF-8'>,Austin,TX,78723,"4008 Camacho St, Austin, TX 78723",4008 Camacho St,"{'latitude': 30.291756, 'longitude': -97.705261, '__typename': 'HOME_Coordinates'}","$1,230,000","{'formattedDimension': '2,488 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '5bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '3ba', '__typename': 'HOME_FixedBathrooms'}"
12,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin56.html' mode='r' encoding='UTF-8'>,Austin,TX,78705,"114 E 31st St #304, Austin, TX 78705",114 E 31st St #304,"{'latitude': 30.294844, 'longitude': -97.736343, '__typename': 'HOME_Coordinates'}","$279,000","{'formattedDimension': '582 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '1bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '1ba', '__typename': 'HOME_FixedBathrooms'}"
13,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin56.html' mode='r' encoding='UTF-8'>,Austin,TX,78759,"8888 Tallwood Dr #3202, Austin, TX 78759",8888 Tallwood Dr #3202,"{'latitude': 30.377041, 'longitude': -97.739914, '__typename': 'HOME_Coordinates'}","$350,000","{'formattedDimension': '916 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '2bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '2ba', '__typename': 'HOME_FixedBathrooms'}"
14,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin56.html' mode='r' encoding='UTF-8'>,Austin,TX,78737,"161 Abbey Dr, Austin, TX 78737",161 Abbey Dr,"{'latitude': 30.19548, 'longitude': -97.985374, '__typename': 'HOME_Coordinates'}","$725,000","{'formattedDimension': '2,856 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '4bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '4ba', '__typename': 'HOME_FixedBathrooms'}"
15,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin56.html' mode='r' encoding='UTF-8'>,Austin,TX,78725,"3415 Tilmon Ln, Austin, TX 78725",3415 Tilmon Ln,"{'latitude': 30.231302, 'longitude': -97.586311, '__typename': 'HOME_Coordinates'}","$400,000","{'formattedDimension': '1,735 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '4bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '2ba', '__typename': 'HOME_FixedBathrooms'}"
16,<_io.TextIOWrapper name='/Users/bhava/Desktop/DS4A/Austin/austin56.html' mode='r' encoding='UTF-8'>,Austin,TX,78738,"4517 Bat Falcon Dr, Austin, TX 78738",4517 Bat Falcon Dr,"{'latitude': 30.319408, 'longitude': -97.976097, '__typename': 'HOME_Coordinates'}","$1,395,000","{'formattedDimension': '4,027 sqft', '__typename': 'HOME_SingleDimension'}","{'formattedValue': '4bd', '__typename': 'HOME_FixedBedrooms'}","{'formattedValue': '4ba', '__typename': 'HOME_FixedBathrooms'}"
