,longitude,latitude,zipcode,num_bedrooms,num_bathrooms,listing_price,neighborhood,street_address
6530,-97.74849,30.27188,78701,1.0,1.0,336.0,,Headwaters School River Campus 801
6531,-97.74719,30.2705,78701,1.0,1.0,336.0,,700 San Antonio Street
6532,-97.74693,30.27062,78701,1.0,1.0,336.0,,702 San Antonio Street
6533,-97.747,30.27267,78701,1.0,1.0,336.0,,903 Nueces Street
6534,-97.770813,30.238052,78704,2.0,2.0,189.0,Galindo,3003 Birdwood Circle
6535,-97.7871,30.22608,78745,1.0,1.0,30.0,South Manchaca,4505 Russell Drive
6536,-97.69789,30.29551,78723,1.0,1.0,150.0,Mueller,4713 Camacho Street
6537,-97.69006,30.34333,78753,1.0,1.0,39.0,,8305 Bridgetown Drive
6538,-97.68582,30.25928,78721,2.0,2.0,300.0,MLK & 183,1128 Emmitt Run
6539,-97.72205,30.29016,78722,1.0,1.0,90.0,Upper Boggy Creek,3211 North Interstate 35
6540,-97.79107,30.48156,78717,1.0,1.0,45.0,,10541 Lakeline Boulevard
6541,-97.7847,30.41969,78759,4.0,4.0,293.0,Northview Hills,10504 Yucca Drive
6542,-97.69894,30.36731,78758,1.0,1.0,108.0,,9602 Park Village Drive
6543,-97.74757,30.27164,78701,1.0,1.0,197.0,Downtown,Rise on 8th Nueces Street
6544,-97.78575,30.21599,78745,1.0,1.0,64.0,South Manchaca,5204 Emerald Forest Drive
6545,-97.71709,30.32078,78751,1.0,1.0,95.0,North Loop,403 1/2 East Koenig Lane
6546,-97.72417,30.3039,78751,2.0,2.0,77.0,St. Edwards,610 East 43rd Street
6547,-97.72426,30.29284,78705,1.0,1.0,104.0,Hancock,917 Luther Lane
6548,-97.71486,30.31194,78751,3.0,3.0,95.0,North Loop,5101 Depew Avenue
6550,-97.78545,30.25065,78704,3.0,3.0,150.0,Barton Hills,2705 Rockingham Drive
6551,-97.79169,30.14454,78747,1.0,1.0,30.0,,2114 Baltusrol Drive
6552,-97.77312,30.20856,78745,1.0,1.0,71.0,St. Edwards,5101 South Congress Avenue
6554,-97.77817,30.44627,78729,3.0,3.0,200.0,,12308 Abney Drive
6555,-97.75122,30.24792,78704,1.0,1.0,180.0,South Congress,1603 Eva Street
6556,-97.74916,30.2482,78704,1.0,1.0,190.0,South Congress,110 East Monroe Street
6557,-97.75127,30.24645,78704,1.0,1.0,200.0,South Congress,105 West Milton Street
6558,-97.75111,30.24652,78704,1.0,1.0,255.0,South Congress,105 West Milton Street
6559,-97.75062,30.24622,78704,1.0,1.0,280.0,South Congress,104 East Annie Street
6560,-97.74985,30.2462,78704,1.0,1.0,430.0,South Congress,1706 Nickerson Street
6561,-97.74895,30.24813,78704,1.0,1.0,530.0,South Congress,1505 Nickerson Street
6562,-97.75127,30.24619,78704,1.0,1.0,680.0,South Congress,107 West Annie Street
6563,-97.749,30.24832,78704,1.0,1.0,830.0,South Congress,1503 Nickerson Street
6564,-97.74666,30.28389,78705,1.0,1.0,145.0,West Campus,2000 Pearl Street
6565,-97.74464,30.28263,78705,1.0,1.0,160.0,West Campus,600 West Martin Luther King Jr Boulevard
6566,-97.74674,30.28391,78705,1.0,1.0,145.0,West Campus,2000 Pearl Street
6567,-97.74634,30.28428,78705,1.0,1.0,175.0,West Campus,712 West 21st Street
6568,-97.7466,30.28401,78705,1.0,1.0,180.0,West Campus,2000 Pearl Street
6569,-97.74635,30.28435,78705,1.0,1.0,190.0,West Campus,712 West 21st Street
6570,-97.7469,30.28407,78705,1.0,1.0,220.0,West Campus,2000 Pearl Street
6571,-97.74492,30.28269,78705,1.0,1.0,240.0,West Campus,Pointe on Rio 1901
6572,-97.77314,30.25541,78704,4.0,4.0,1700.0,Zilker,2017 Wright Street
6573,-97.78527,30.20368,78745,1.0,1.0,48.0,,795 Turtle Creek Boulevard
6574,-97.75905,30.25256,78704,3.0,3.0,549.0,Rollingwood,917 West Elizabeth Street
6575,-97.77734,30.23547,78704,2.0,2.0,101.0,South Lamar,3404 Dolphin Drive
6576,-97.95731,30.38028,78734,1.0,1.0,101.0,,16300 Spring Branch Trail
6577,-97.97146,30.3784,78734,2.0,2.0,90.0,,203 Picea Drive
6578,-97.70983,30.42625,78727,1.0,1.0,75.0,,12800 Timberside Drive
6579,-97.99074,30.36794,78734,1.0,1.0,39.0,,304 Sunfish Street
6580,-97.70396,30.29506,78723,4.0,4.0,296.0,,4300 Scales Street
6581,-97.75959,30.28402,78703,2.0,2.0,115.0,Wooten,1509 Woodlawn Boulevard
6582,-97.76508,30.41729,78759,3.0,3.0,325.0,,11101 Oak Knoll Drive
6583,-97.64899,30.36106,78754,3.0,3.0,200.0,Pioneer Crossing,3105 Blazeby Drive
6584,-97.7732,30.2108,78745,2.0,2.0,115.0,St. Edwards,West Congress Austin
6585,-97.76516,30.23211,78704,3.0,3.0,290.0,Dawson,516 Lightsey Road
6586,-97.77242,30.2106,78745,1.0,1.0,84.0,St. Edwards,5098 South Congress Avenue
6587,-97.71066,30.26,78702,4.0,4.0,221.0,Holly,2719 East 7th Street
6589,-97.72043,30.27582,78702,3.0,3.0,215.0,Central East Austin,1808 East 14th Street
6590,-97.72527,30.3057,78751,2.0,2.0,82.0,St. Edwards,4317 Duval Street
6592,-97.99059,30.35174,78738,2.0,2.0,239.0,West Austin,30 Tournament Way
6593,-97.73659,30.34278,78757,2.0,2.0,69.0,Brentwood,6711 Burnet Lane
6594,-97.77249,30.21025,78745,2.0,2.0,99.0,St. Edwards,West Congress Austin
6595,-97.73544,30.19372,78744,1.0,1.0,164.0,LB of Islington,5501 Teri Road
6596,-97.75434,30.24641,78704,4.0,4.0,700.0,South First,310 West Mary Street
6597,-97.69,30.36543,78753,1.0,1.0,80.0,North Lamar,105 East Longspur Boulevard
6598,-97.74497,30.23916,78704,4.0,4.0,1099.0,Travis Heights,2018 Travis Heights Boulevard
6599,-97.75939,30.27316,78703,2.0,2.0,244.0,West Austin,Stubb's Bar-B-Q 1219
6600,-97.77437,30.2437,78704,2.0,2.0,120.0,South Lamar,2805 Kinney Oaks Court
6601,-97.67834,30.28779,78723,1.0,1.0,85.0,Pecan Spings,4614 Bundyhill Drive
6602,-97.76513,30.38995,78759,2.0,2.0,34.0,,Bluffstone Cove Prominent Point
6603,-97.69067,30.34307,78753,1.0,1.0,39.0,,8300 Bridgetown Drive
6604,-97.68211,30.32335,78752,1.0,1.0,72.0,St. Johns,7138 East US Highway 290
6605,-97.71796,30.28478,78722,3.0,3.0,550.0,Upper Boggy Creek,Gene Johnson Automotive Services Cherrywood Road
6606,-97.72825,30.25138,78702,1.0,1.0,103.0,East Downtown,34 Salina Street
6607,-97.73237,30.26215,78702,1.0,1.0,115.0,East Downtown,1104 East 3rd Street
6608,-97.72927,30.29119,78705,3.0,3.0,510.0,Hancock,806 East 31st Street
6609,-97.78746,30.25183,78704,4.0,4.0,200.0,Barton Hills,2892 Rock Terrace Drive
6610,-97.67784,30.28065,78721,3.0,3.0,250.0,MLK & 183,5209 Downs Drive
6611,-97.84461,30.20407,78749,1.0,1.0,93.0,Cherry Creek,8209 Treehouse Lane
6613,-97.78188,30.20966,78745,2.0,2.0,113.0,South Manchaca,Time Warner Cable West Stassney Lane
6615,-97.71815,30.26719,78702,1.0,1.0,150.0,East Downtown,2004 Hamilton Avenue
6616,-97.69525,30.20039,78744,2.0,2.0,350.0,McKinney,3532 Autumn Bay Drive
6617,-97.74059,30.24983,78704,2.0,2.0,121.0,Travis Heights,804 Rutherford Place
6618,-97.71883,30.25691,78702,5.0,5.0,480.0,East Downtown,2217 Santa Rita Street
6619,-97.77235,30.2101,78745,1.0,1.0,88.0,St. Edwards,5120 South Congress Avenue
6620,-97.84314,30.20407,78749,1.0,1.0,91.0,Cherry Creek,3816 Leafield Drive
6621,-97.72178,30.40338,78758,1.0,1.0,116.0,North Burnet,Culinary Drop Out Rock Rose Avenue
6622,-97.73087,30.32013,78756,4.0,4.0,206.0,Dawson,5200 North Lamar Boulevard
6623,-97.67133,30.28975,78723,1.0,1.0,135.0,,4912 York Hill Drive
6624,-97.72952,30.30356,78751,1.0,1.0,111.0,Hyde Park,4100 Avenue G
6625,-97.747,30.28402,78705,1.0,1.0,72.0,East Riverside,2000 Pearl Street
6626,-97.78905,30.22575,78745,2.0,2.0,136.0,South Manchaca,1811 Crown Drive
6627,-97.83396,30.25566,78735,4.0,4.0,250.0,Barton Creek,5913 Republic of Texas Boulevard
6628,-97.73239,30.26221,78702,4.0,4.0,493.0,East Downtown,1104 East 3rd Street
6630,-97.64201,30.35431,78754,1.0,1.0,55.0,,11113 Ukaoma Way
6632,-97.74005,30.26745,78701,1.0,1.0,31.0,Downtown,306 East 6th Street
6633,-97.74214,30.26919,78701,1.0,1.0,31.0,Downtown,The Stephen F Austin Royal Sonesta Hotel 701
6634,-97.67575,30.28016,78721,3.0,3.0,112.0,St. Edwards,1730 Hillcrest Lane
6635,-97.71831,30.31134,78751,1.0,1.0,40.0,Hancock,709 East 50th Street
6636,-97.74173,30.26636,78701,2.0,2.0,229.0,Downtown,411 Brazos Street
6637,-97.73974,30.26584,78701,3.0,3.0,406.0,Downtown,411 Trinity Street
6639,-97.74085,30.26623,78701,3.0,3.0,391.0,Downtown,484 San Jacinto Boulevard
6642,-97.7843,30.22696,78745,2.0,2.0,129.0,South Manchaca,1701 West Ben White Boulevard
6643,-97.71937,30.40475,78758,1.0,1.0,105.0,North Burnet,Green Garage Rock Rose Avenue
6644,-97.75935,30.25166,78704,4.0,4.0,472.0,Greater South River City,913 Jewell Street
6645,-97.74912,30.40264,78759,1.0,1.0,30.0,,10814 Jollyville Road
6646,-97.74404,30.29175,78705,1.0,1.0,69.0,Central Austin,2703 Rio Grande Street
6647,-97.78788,30.25778,78746,1.0,1.0,250.0,Barton Hills,1615 Spyglass Drive
6648,-97.79545,30.26707,78746,6.0,6.0,1611.0,Greater South River City,1213 Havre Lafitte Drive
6649,-97.73452,30.29541,78705,1.0,1.0,128.0,North University,303 East 32nd Street
6650,-97.72359,30.40358,78758,2.0,2.0,153.0,North Burnet,The Standard At Domain Domain Drive
6651,-97.74972,30.27259,78701,3.0,3.0,276.0,West Austin,805 West Avenue
6652,-97.75012,30.27268,78701,1.0,1.0,138.0,West Austin,9th Street BMX Park West 9th Street
6653,-97.74149,30.26641,78701,3.0,3.0,179.0,Downtown,207 East 5th Street
6654,-97.63163,30.27727,78724,3.0,3.0,150.0,,9016 Sun Shower Bend
6655,-97.75897,30.27403,78703,4.0,4.0,635.0,Old West Austin,701 Brownlee Circle
6656,-97.75936,30.27511,78703,5.0,5.0,745.0,Old West Austin,615 Pressler Street
6657,-97.77014,30.27862,78703,3.0,3.0,331.0,Toluca Lake,605 Upson Street
6658,-97.64258,30.29977,78724,2.0,2.0,100.0,,6800 Shannon Drive
6659,-97.97356,30.19307,78737,9.0,9.0,925.0,,Brighton Lane Belterra
6660,-97.73164,30.26052,78702,3.0,3.0,472.0,Rolling Ridge,1207 East 2nd Street
6661,-97.72969,30.24051,78741,1.0,1.0,65.0,East Riverside,The Element Austin office 1500
6662,-97.72373,30.40268,78758,1.0,1.0,87.0,St. Edwards,Aloft Austin at The Domain 11601
6663,-97.69654,30.31803,78723,3.0,3.0,136.0,Upper Boggy Creek,1404 Hillcrest Drive
6664,-97.72939,30.31839,78751,4.0,4.0,196.0,Dawson,614 West 51st Street
6665,-97.82932,30.14182,78748,1.0,1.0,62.0,,12011 Polk Road
6666,-97.71921,30.40485,78758,1.0,1.0,109.0,St. Edwards,Green Garage Rock Rose Avenue
6667,-97.77865,30.24627,78704,2.0,2.0,145.0,South Lamar,2506 South Lamar Boulevard
6668,-97.74169,30.26584,78701,3.0,3.0,324.0,Downtown,Brazos Hall East 4th Street
6669,-97.65292,30.37235,78754,1.0,1.0,26.0,,1900 Bird Call Pass
6670,-97.76378,30.23835,78704,3.0,3.0,275.0,Downtown,704 Huerta Street
6672,-97.76115,30.27399,78703,1.0,1.0,178.0,Old West Austin,1411 West 6th Street
6675,-97.92573,30.20055,78737,6.0,6.0,1979.0,Oak Hill,8504 Zyle Road
6676,-97.77286,30.21049,78745,1.0,1.0,71.0,St. Edwards,West Congress Austin
6677,-97.72281,30.24979,78702,2.0,2.0,200.0,Holly,Velasquez Sports Complex Lady Bird Lake Hike and Bike Trail
6678,-97.7005,30.29266,78723,4.0,4.0,525.0,Mueller,4033 Threadgill Street
6679,-97.77788,30.21578,78745,2.0,2.0,149.0,,705 Orland Boulevard
6680,-97.78992,30.48881,78717,1.0,1.0,39.0,,11016 Steelton Cove
6681,-97.77137,30.25342,78704,2.0,2.0,161.0,Govalle,1810 Ford Street
6682,-97.73667,30.43823,78727,1.0,1.0,60.0,,5600 West Parmer Lane
6684,-97.91784,30.39545,78734,1.0,1.0,115.0,,3919 Lago Vista Drive
6685,-97.72517,30.25219,78702,3.0,3.0,299.0,Holly,2000 Haskell Street
6686,-97.74757,30.27164,78701,2.0,2.0,283.0,East Village,Rise on 8th Nueces Street
6687,-97.71876,30.25819,78702,4.0,4.0,613.0,Holly,2210 Santa Maria Street
6689,-97.74862,30.24802,78704,2.0,2.0,350.0,,1505 Nickerson Street
6690,-97.71855,30.31988,78751,1.0,1.0,85.0,North Loop,5507 Avenue G
6691,-97.69449,30.31356,78723,2.0,2.0,60.0,Windsor Park,1601 Sweetbriar Avenue
6692,-97.77323,30.24425,78704,5.0,5.0,250.0,South Lamar,1604 Ravey Street
6693,-97.72589,30.16292,78744,4.0,4.0,750.0,McKinney,McKinney Falls Parkway Travis County
6694,-97.68529,30.35324,78753,2.0,2.0,158.0,Heritage Hills,9009 North Plaza
6695,-97.6872,30.35327,78753,3.0,3.0,313.0,Heritage Hills,9001 North Interstate 35
6696,-97.74798636,30.2642932,78701,1.0,1.0,120.0,Downtown Austin,Drake Bridge South 1st Street
6697,-97.78542,30.22068,78745,3.0,3.0,500.0,South Manchaca,1402 Green Forest Drive
6698,-97.72347,30.2244,78741,1.0,1.0,55.0,Parker Lane,4705 East Oltorf Street
6699,-97.71685,30.27653,78702,2.0,2.0,148.0,,2206 East 14th Street
6700,-97.68694,30.35154,78753,1.0,1.0,65.0,Heritage Hills,8910 North Plaza
6701,-97.96901,30.21974,78737,3.0,3.0,269.0,West Austin,Travis County Texas
6702,-97.81036,30.1749,78748,3.0,3.0,110.0,,9301 Chisholm Lane
6703,-97.75357,30.25356,78704,1.0,1.0,45.0,South First,602 Copeland Street
6704,-97.75301,30.33061,78731,2.0,2.0,151.0,Allendale,Austin Memorial Park Cemetery 3000
6705,-97.77432,30.21014,78745,1.0,1.0,89.0,St. Edwards,5211 Hedgewood Drive
6707,-97.71804,30.26966,78702,2.0,2.0,100.0,East Downtown,2001 Rosewood Avenue
6708,-97.84437,30.20431,78749,1.0,1.0,100.0,Cherry Creek,8205 Treehouse Lane
6709,-97.58889,30.26092,78724,2.0,2.0,100.0,,13099 Brahmin Drive
6710,-97.71928,30.40451,78758,1.0,1.0,88.0,St. Edwards,Green Garage Rock Rose Avenue
6711,-97.7208,30.40254,78758,2.0,2.0,120.0,St. Edwards,Nordstrom Palm Way
6712,-97.71954,30.40283,78758,1.0,1.0,103.0,St. Edwards,3001 Palm Way
6714,-97.74926,30.28535,78705,1.0,1.0,73.0,West Campus,1919 Robbins Place
6715,-97.80338,30.21687,78745,2.0,2.0,220.0,,2311 Whitestone Drive
6717,-97.78127,30.24589,78704,1.0,1.0,59.0,Barton Hills,2111 Dickson Drive
6718,-97.74868,30.27272,78701,1.0,1.0,200.0,Downtown,808 Rio Grande Street
6719,-97.67072,30.38694,78753,2.0,2.0,225.0,North Oaks,12010 Oak Trail
6720,-97.78873,30.49027,78717,1.0,1.0,32.0,,14260 Williamsport Street
6721,-97.788,30.46798,78729,1.0,1.0,50.0,,4655 Lake Creek Parkway
6722,-97.74898,30.23517,78704,3.0,3.0,185.0,Greater South River City,2416 Little John Lane
6723,-97.96844,30.2178,78737,4.0,4.0,236.0,Hancock,11509 Antler Bend Road
6724,-97.74807,30.27223,78701,3.0,3.0,642.0,Downtown,607 West 9th Street
6725,-97.85183,30.38025,78730,4.0,4.0,1913.0,Rollingwood,5408 Kite Tail Drive
6726,-97.74812,30.27373,78701,1.0,1.0,159.0,Downtown,West Sixth Austin
6727,-97.64189,30.29987,78724,1.0,1.0,50.0,,6805 Shannon Drive
6728,-97.73565,30.2589,78702,3.0,3.0,627.0,East Downtown,907 Spence Street
6729,-97.72118,30.22517,78741,1.0,1.0,53.0,Pleasant Valley,2425 Cromwell Circle
6730,-97.75803,30.29199,78703,2.0,2.0,559.0,Old Enfield,2408 Jarratt Avenue
6731,-97.96693,30.21642,78737,3.0,3.0,203.0,Hancock,11042 Southwest Oaks
6732,-97.76541,30.23136,78704,1.0,1.0,49.0,Dawson,513 Lightsey Road
6733,-97.78619,30.23965,78704,2.0,2.0,135.0,South Lamar,3501 South Lamar Boulevard
6734,-97.63938,30.40297,78754,1.0,1.0,60.0,Harris Ridge,13332 Dessau Road
6735,-97.79916,30.34615,78746,2.0,2.0,30.0,Oak Hill,4975 North Capital of Texas Highway
6736,-97.74881,30.25889,78704,2.0,2.0,474.0,East Downtown,RiverSouth 401
6737,-97.74863,30.26073,78704,1.0,1.0,281.0,East Downtown,Drake Bridge South 1st Street
6738,-97.74629,30.28112,78701,1.0,1.0,20.0,Downtown,1701 West Avenue
6740,-97.65364,30.40164,78753,1.0,1.0,80.0,Harris Ridge,12936 Dionysus Drive
6741,-97.76165,30.27382,78703,2.0,2.0,295.0,Old West Austin,1501 West 6th Street
6742,-97.83713,30.20453,78749,3.0,3.0,175.0,Cherry Creek,7810 Brodie Lane
6743,-97.72089,30.22545,78741,1.0,1.0,69.0,Pleasant Valley,2425 Cromwell Circle
6744,-97.74714,30.25917,78704,3.0,3.0,648.0,East Downtown,300 Barton Springs Road
6745,-97.7422,30.32169,78756,2.0,2.0,100.0,Rosedale,2214 West 49th Street
6746,-97.74707,30.27067,78701,2.0,2.0,250.0,Downtown,702 San Antonio Street
6747,-97.74812,30.27247,78701,1.0,1.0,265.0,The Castro,Headwaters School River Campus 801
6748,-97.75234,30.4385,78727,2.0,2.0,130.0,Milwood,6401 Avery Island Avenue
6749,-97.73174,30.19544,78744,1.0,1.0,60.0,Southeast Austin,4807 Peach Grove Court
6750,-97.73186,30.1972,78744,1.0,1.0,41.0,Southeast Austin,5505 South Hearsey Drive
6751,-97.65246,30.30803,78724,3.0,3.0,151.0,,7100 Crystalbrook Drive
6752,-97.72213,30.24997,78702,1.0,1.0,50.0,Holly,2215 Riverview Street
6754,-97.7921,30.20473,78745,1.0,1.0,54.0,South Austin,1105 Dunstan Drive
6755,-97.72737,30.19841,78744,3.0,3.0,350.0,McKinney,5613 Apple Orchard Lane
6756,-97.71702,30.32759,78752,1.0,1.0,55.0,Highland,Texas DPS - Building T 108
6757,-97.768,30.48206,78717,2.0,2.0,150.0,,West Parmer Lane Austin
6758,-97.7141,30.4032,78758,2.0,2.0,55.0,,IBM North Garage Skyrise Avenue
6760,-97.74681,30.25429,78704,2.0,2.0,160.0,South Congress,901 South Congress Avenue
6761,-97.72271,30.25521,78702,1.0,1.0,156.0,Govalle,2015 Willow Street
6762,-97.72167,30.31389,78751,4.0,4.0,400.0,Hyde Park,5000 Avenue H
6763,-97.93841,30.20051,78737,1.0,1.0,125.0,,9426 Zyle Road
6765,-97.71972,30.40489,78758,1.0,1.0,206.0,St. Edwards,D11 garage Domain Drive
6766,-97.78998,30.20186,78745,4.0,4.0,328.0,,906 Milford Way
6767,-97.70199,30.27498,78702,1.0,1.0,103.0,Greater South River City,1184 Harvey Street
6768,-97.82181,30.3786,78730,5.0,5.0,2800.0,,6500 Alasan Cove
6769,-97.7678,30.48051,78717,1.0,1.0,89.0,,9401 West Parmer Lane
6770,-97.71973,30.36165,78757,1.0,1.0,70.0,Wooten,8504 Contour Drive
6771,-97.71845,30.23007,78741,1.0,1.0,250.0,Pleasant Valley,2104 Kirksey Drive
6772,-97.76559,30.21329,78745,1.0,1.0,49.0,East Congress,302 Rowland Drive
6773,-97.7203,30.27435,78702,7.0,7.0,1457.0,East Downtown,1212 Chicon Street
6774,-97.76483,30.17693,78744,3.0,3.0,135.0,McKinney,2314 Quicksilver Boulevard
6775,-97.75434,30.27323,78703,2.0,2.0,349.0,Holly,701 Baylor Street
6776,-97.74757,30.27164,78701,2.0,2.0,351.0,Downtown,Rise on 8th Nueces Street
6777,-97.74244,30.24673,78704,3.0,3.0,990.0,Travis Heights,1501 Alameda Drive
6778,-97.75619,30.27364,78703,1.0,1.0,93.0,Greater South River City,617 Blanco Street
6779,-97.74871,30.24692,78704,2.0,2.0,107.0,South Congress,206 East Milton Street
6780,-97.86634,30.34004,78733,1.0,1.0,28.0,,1506 San Juan Drive
6781,-97.74757,30.27164,78701,2.0,2.0,261.0,Downtown,Rise on 8th Nueces Street
6782,-97.76935,30.16461,78744,3.0,3.0,119.0,,8604 Bluff Springs Road
6784,-97.70642,30.33701,78752,2.0,2.0,280.0,St. Johns,403 Blackson Avenue
6785,-97.76192,30.2749,78703,2.0,2.0,195.0,Old West Austin,Shoreline Realty Co. 1515
6786,-97.73236,30.26459,78702,3.0,3.0,69.0,Downtown,1005 East 6th Street
6787,-97.73484,30.35434,78757,1.0,1.0,88.0,Long Canyon,7685 Northcross Drive
6788,-97.71488,30.35541,78758,1.0,1.0,25.0,Brentwood,8237 Research Boulevard
6789,-97.77698,30.20396,78745,5.0,5.0,742.0,West Congress,202 Ainsworth Street
6790,-97.7042,30.20003,78744,1.0,1.0,50.0,Southeast Austin,Smith School Road MetCenter
6791,-97.72169,30.28993,78722,1.0,1.0,125.0,Upper Boggy Creek,3200 Hollywood Avenue
6792,-97.71454,30.33903,78752,2.0,2.0,233.0,Highland,606 West Odell Street
6793,-97.74397,30.29489,78705,1.0,1.0,93.0,Central Austin,2819 Rio Grande Street
6794,-97.71863,30.27497,78702,5.0,5.0,2000.0,East Downtown,2005 East 13th Street
6795,-97.7466,30.27126,78701,1.0,1.0,799.0,Historic District - North,800 San Antonio Street
6796,-97.74729,30.27056,78701,2.0,2.0,799.0,Historic District - North,504 West 7th Street
6797,-97.72895,30.27616,78702,1.0,1.0,200.0,East Downtown,1009 East 16th Street
6798,-97.76601,30.21663,78745,2.0,2.0,228.0,East Riverside,139 1/2 East Saint Elmo Road
6799,-97.78663,30.2662,78746,2.0,2.0,105.0,Treemont,2611 Bee Caves Road
6801,-97.71914,30.27616,78702,1.0,1.0,120.0,East Downtown,2000 East 14th Street
6802,-97.74494,30.27967,78701,1.0,1.0,102.0,,602 West 16th Street
6803,-97.91763,30.37397,78734,2.0,2.0,72.0,,14134 Running Deer Trail
6804,-97.74695,30.25645,78704,2.0,2.0,491.0,South Congress,Wells Fargo 501
6805,-97.70678,30.28517,78722,1.0,1.0,90.0,Rosewood,2936 Moss Street
6806,-97.72001,30.27426,78702,1.0,1.0,120.0,East Downtown,1208 Chicon Street
6807,-97.72457,30.24216,78741,1.0,1.0,96.0,St. Edwards,1401 Tinnin Ford Road
6808,-97.68429,30.28038,78721,6.0,6.0,1186.0,MLK & 183,4700 Ribbecke Avenue
6809,-97.69668,30.27148,78721,3.0,3.0,450.0,MLK & 183,1143 Airport Boulevard
6810,-97.69109,30.24242,78741,3.0,3.0,120.0,Montopolis,136 Montopolis Drive
6811,-97.73271,30.24564,78741,3.0,3.0,214.0,East Riverside,1104 Summit Street
6812,-97.72418,30.24041,78741,2.0,2.0,109.0,St. Edwards,2222 Town Lake Circle
6814,-97.73221,30.3388,78757,1.0,1.0,68.0,Brentwood,1709 Brentwood Street
6815,-97.76239,30.29164,78703,1.0,1.0,20.0,Tarrytown,2009 Sharon Lane
6816,-97.73137,30.24191,78741,2.0,2.0,150.0,,1402 Parker Lane
6817,-97.73567,30.25767,78702,5.0,5.0,698.0,Rollingwood,Sánchez Elementary School 73
6818,-97.72113,30.29617,78751,3.0,3.0,243.0,,925 East 39th Street
6819,-97.72086,30.2747,78702,2.0,2.0,900.0,East Downtown,1800 East 13th Street
6820,-97.66556,30.38961,78753,1.0,1.0,30.0,Copperfield,Copperfield Nature Trail Enclave of the Springs
6821,-97.72208,30.30438,78751,1.0,1.0,511.0,Hancock,710 East 44th Street
6822,-97.72413,30.27373,78702,1.0,1.0,77.0,Central East Austin,1411 East 13th Street
6823,-97.70055,30.23246,78741,1.0,1.0,104.0,Mueller,Mixed Use Field 2 Drinking Fountain Larch Terrace
6824,-97.72949,30.29553,78705,1.0,1.0,43.0,Hancock,700 Harris Avenue
6825,-97.69309,30.18606,78744,1.0,1.0,60.0,Southeast Austin,7773 Burleson Road
6826,-97.71852,30.2747,78702,1.0,1.0,120.0,East Downtown,2003 East 13th Street
6827,-97.69408,30.20119,78744,3.0,3.0,219.0,McKinney,3420 Autumn Bay Drive
6828,-97.73636,30.23495,78741,4.0,4.0,425.0,East Riverside,2002 Breeze Hollow
6829,-97.72082,30.27478,78702,1.0,1.0,120.0,East Downtown,1802 East 13th Street
6830,-97.81807,30.18193,78748,1.0,1.0,79.0,,8906 Jodie Lane
6831,-97.69612,30.29833,78723,2.0,2.0,195.0,Mueller,4668 Scarbrough Street
6832,-97.74869,30.27247,78701,2.0,2.0,250.0,Downtown,808 Rio Grande Street
6833,-97.72134,30.27327,78702,2.0,2.0,89.0,East Downtown,1709 East 12th Street
6834,-97.72831,30.25872,78702,1.0,1.0,110.0,East Downtown,1602 East Cesar Chavez Street
6835,-97.73795,30.2331,78741,1.0,1.0,119.0,East Riverside,Hillside Creek office 1730
6836,-97.68575,30.45627,78728,1.0,1.0,45.0,,3501 Shoreline Drive
6837,-97.71964,30.26564,78702,1.0,1.0,89.0,East Downtown,1915 East 11th Street
6838,-97.72809,30.27331,78702,4.0,4.0,689.0,East Downtown,1009 East 13th Street
6839,-97.72461,30.24114,78741,1.0,1.0,84.0,St. Edwards,2217 Elmont Drive
6840,-97.72308,30.2425,78741,1.0,1.0,76.0,St. Edwards,Azul Lakeshore office 1201
6841,-97.7195,30.2638,78702,2.0,2.0,499.0,East Downtown,2007 East 9th Street
6842,-97.71349,30.26498,78702,2.0,2.0,400.0,,806 Northwestern Avenue
6843,-97.72865,30.19862,78744,3.0,3.0,175.0,McKinney,4502 Mellow Hollow Drive
6844,-97.72436,30.24051,78741,1.0,1.0,112.0,St. Edwards,2222 Town Lake Circle
6845,-97.70695,30.36907,78758,1.0,1.0,48.0,,1319 Rutland Drive
6846,-97.72293,30.3392,78757,3.0,3.0,150.0,Crestview,1104 Justin Lane
6847,-97.69447,30.19953,78744,1.0,1.0,53.0,McKinney,7425 Elk Pass Drive
6848,-97.69243,30.2015,78744,1.0,1.0,47.0,McKinney,3312 Autumn Bay Drive
6849,-97.69259,30.20095,78744,1.0,1.0,47.0,McKinney,3316 Autumn Bay Drive
6850,-97.72166,30.25303,78702,3.0,3.0,200.0,Point Breeze,2202 Garden Street
6851,-97.73211,30.24026,78741,3.0,3.0,721.0,Santa Cruz,1715 Taylor Gaines Street
6852,-97.72292,30.3979,78758,1.0,1.0,175.0,,Rock Rose Austin
6853,-97.69363,30.22491,78741,4.0,4.0,199.0,Montopolis,1428 Anise Drive
6854,-97.69367,30.20012,78744,4.0,4.0,190.0,McKinney,3504 Hovenweep Avenue
6855,-97.71887,30.34007,78757,1.0,1.0,65.0,Crestview,810 West Saint John's Avenue
6856,-97.88313,30.23129,78736,1.0,1.0,75.0,Oak Hill,Acc Pinnacle South Entrance West US Highway 290 Frontage Road
6857,-97.74627,30.2669,78701,2.0,2.0,600.0,,William J. Hobby Building 333
6858,-97.70576,30.37203,78758,1.0,1.0,50.0,,1404 Thornridge Road
6859,-97.67938,30.27341,78721,1.0,1.0,65.0,MLK & 183,5501 Hudson Street
