,street_address,zipcode,latitude,longitude,num_bedrooms,num_bathrooms,rent_price,sqft,type,URL
678,8800 Pepper Grass Cv,78745,,,3.0,2.5,2496.0,1564.0, SingleFamily,https://www.zillow.com/homedetails/8800-Pepper-Grass-Cv-Austin-TX-78745/29501569_zpid/
679,10317 Laurie Ln,78747,,,3.0,2.5,2400.0,1914.0, SingleFamily,https://www.zillow.com/homedetails/10317-Laurie-Ln-Austin-TX-78747/251035852_zpid/
680,2802 Half Jefferson St,78703,,,1.0,1.0,1600.0,510.0, Townhouse,https://www.zillow.com/homedetails/2802-Half-Jefferson-St-Austin-TX-78703/2066637599_zpid/
682,2002 Northridge Dr,78723,,,3.0,2.0,3400.0,1311.0, SingleFamily,https://www.zillow.com/homedetails/2002-Northridge-Dr-Austin-TX-78723/29405767_zpid/
683,555 E 5th St APT 2826,78701,,,2.0,2.0,6250.0,1454.0, Apartment,https://www.zillow.com/homedetails/555-E-5th-St-APT-2826-Austin-TX-78701/64551569_zpid/
684,2510 Rosewood Ave,78702,,,4.0,3.0,6250.0,2441.0, SingleFamily,https://www.zillow.com/homedetails/2510-Rosewood-Ave-Austin-TX-78702/64888254_zpid/
687,1415 Holly St #B,78702,,,2.0,1.5,3500.0,950.0, Apartment,https://www.zillow.com/homedetails/1415-Holly-St-B-Austin-TX-78702/2090586477_zpid/
690,7910 Linda Michelle Ln,78724,,,3.0,2.0,2395.0,1514.0, SingleFamily,https://www.zillow.com/homedetails/7910-Linda-Michelle-Ln-Austin-TX-78724/2067835531_zpid/
693,901 W 22nd St APT 104,78705,,,2.0,2.0,2000.0,913.0, Apartment,https://www.zillow.com/homedetails/901-W-22nd-St-APT-104-Austin-TX-78705/62605554_zpid/
694,1417 Preston Ave,78703,,,3.0,2.0,3800.0,1704.0, SingleFamily,https://www.zillow.com/homedetails/1417-Preston-Ave-Austin-TX-78703/29334830_zpid/
695,614 Highland Ave APT A,78703,,,2.0,1.0,1850.0,750.0, Apartment,https://www.zillow.com/homedetails/614-Highland-Ave-APT-A-Austin-TX-78703/29327342_zpid/
696,104-1313 E 51st St #104,78723,,,1.0,1.0,1600.0,680.0, Apartment,https://www.zillow.com/homedetails/104-1313-E-51st-St-104-Austin-TX-78723/2063446988_zpid/
697,1002 1/2 S 3rd St,78704,,,3.0,3.0,12800.0,2692.0, SingleFamily,https://www.zillow.com/homedetails/1002-1-2-S-3rd-St-Austin-TX-78704/2063453598_zpid/
698,2712 Windswept Cv #202,78745,,,2.0,1.0,1495.0,925.0, Apartment,https://www.zillow.com/homedetails/2712-Windswept-Cv-202-Austin-TX-78745/2089228551_zpid/
700,13464 Athens Trl,78729,,,3.0,2.5,2300.0,1632.0, SingleFamily,https://www.zillow.com/homedetails/13464-Athens-Trl-Austin-TX-78729/29595483_zpid/
702,3103 West Ave APT B,78705,,,2.0,1.0,1895.0,750.0, Apartment,https://www.zillow.com/homedetails/3103-West-Ave-APT-B-Austin-TX-78705/2068671726_zpid/
704,3509 Alpine Cir APT 4,78704,,,2.0,1.5,2000.0,960.0, Apartment,https://www.zillow.com/homedetails/3509-Alpine-Cir-APT-4-Austin-TX-78704/2063420715_zpid/
706,1812 Poquito St,78702,,,3.0,2.5,4400.0,1875.0, SingleFamily,https://www.zillow.com/homedetails/1812-Poquito-St-Austin-TX-78702/119626311_zpid/
707,3600 Summit Bend #2,78759,,,2.0,1.5,2500.0,1350.0, Apartment,https://www.zillow.com/homedetails/3600-Summit-Bnd-2-Austin-TX-78759/2064162968_zpid/
709,1507 North St APT A,78756,,,2.0,2.0,3100.0,1182.0, Apartment,https://www.zillow.com/homedetails/1507-North-St-APT-A-Austin-TX-78756/121657372_zpid/
713,5312 Agatha Cir,78724,,,3.0,2.5,2995.0,2004.0, SingleFamily,https://www.zillow.com/homedetails/5312-Agatha-Cir-Austin-TX-78724/70326562_zpid/
718,10609 Defender Trl,78754,,,3.0,2.0,2250.0,1520.0, SingleFamily,https://www.zillow.com/homedetails/10609-Defender-Trl-Austin-TX-78754/337144359_zpid/
719,6715 W Gate Blvd #A,78745,,,3.0,2.0,3300.0,1020.0, Townhouse,https://www.zillow.com/homedetails/6715-W-Gate-Blvd-A-Austin-TX-78745/305428395_zpid/
722,406 Krebs Ln UNIT A,78704,,,3.0,3.0,4995.0,1669.0, Townhouse,https://www.zillow.com/homedetails/406-Krebs-Ln-UNIT-A-Austin-TX-78704/2071151713_zpid/
729,7200 Derby Downs Dr,78747,,,3.0,3.0,2149.0,2068.0, SingleFamily,https://www.zillow.com/homedetails/7200-Derby-Downs-Dr-Austin-TX-78747/80102377_zpid/
730,7502 Sevilla Dr,78752,,,3.0,2.0,2800.0,1662.0, SingleFamily,https://www.zillow.com/homedetails/7502-Sevilla-Dr-Austin-TX-78752/29413803_zpid/
733,11109 Casitas Dr,78717,,,4.0,2.0,2450.0,2147.0, SingleFamily,https://www.zillow.com/homedetails/11109-Casitas-Dr-Austin-TX-78717/88017204_zpid/
734,1604 Perez St UNIT A,78721,,,3.0,2.5,5000.0,1700.0, Apartment,https://www.zillow.com/homedetails/1604-Perez-St-UNIT-A-Austin-TX-78721/2064139004_zpid/
737,1917 Geniveive Ln,78741,,,3.0,3.0,3800.0,1651.0, SingleFamily,https://www.zillow.com/homedetails/1917-Geniveive-Ln-Austin-TX-78741/124841025_zpid/
739,1602 E 10th St,78702,,,3.0,2.0,4400.0,1344.0, SingleFamily,https://www.zillow.com/homedetails/1602-E-10th-St-Austin-TX-78702/29385150_zpid/
740,5814 Republic Of Texas Blvd,78735,,,4.0,3.5,5500.0,3199.0, SingleFamily,https://www.zillow.com/homedetails/5814-Republic-Of-Texas-Blvd-Austin-TX-78735/29323463_zpid/
741,2313 Oak Crest Ave #A,78704,,,3.0,2.0,6000.0,1447.0, Townhouse,https://www.zillow.com/homedetails/2313-Oak-Crest-Ave-A-Austin-TX-78704/251036760_zpid/
742,1814 Ulit Ave #A,78702,,,4.0,2.0,2995.0,1610.0, Apartment,https://www.zillow.com/homedetails/1814-Ulit-Ave-A-Austin-TX-78702/64716648_zpid/
743,7703 Vail Valley Dr,78749,,,4.0,2.0,3100.0,1829.0, SingleFamily,https://www.zillow.com/homedetails/7703-Vail-Valley-Dr-Austin-TX-78749/29486715_zpid/
744,1400 Poppy Seed Ln,78741,,,3.0,2.0,2749.0,1278.0, SingleFamily,https://www.zillow.com/homedetails/1400-Poppy-Seed-Ln-Austin-TX-78741/69809023_zpid/
747,3839 Dry Creek Dr UNIT 234,78731,,,2.0,2.0,1950.0,995.0, Apartment,https://www.zillow.com/homedetails/3839-Dry-Creek-Dr-UNIT-234-Austin-TX-78731/29346031_zpid/
748,5302 Towser Ct,78744,,,3.0,2.0,2700.0,1518.0, SingleFamily,https://www.zillow.com/homedetails/5302-Towser-Ct-Austin-TX-78744/70327391_zpid/
749,1808 Travis Heights Blvd,78704,,,1.0,1.0,3800.0,1300.0, SingleFamily,https://www.zillow.com/homedetails/1808-Travis-Heights-Blvd-Austin-TX-78704/29460497_zpid/
750,3209 Mossrock Dr #A,78757,,,2.0,1.0,1995.0,875.0, Townhouse,https://www.zillow.com/homedetails/3209-Mossrock-Dr-A-Austin-TX-78757/2064415241_zpid/
752,6319 Parliament Dr #B,78724,,,2.0,1.5,1890.0,872.0, Apartment,https://www.zillow.com/homedetails/6319-Parliament-Dr-B-Austin-TX-78724/2072213287_zpid/
753,6201 Toscana Ave,78724,,,3.0,2.5,3600.0,1951.0, SingleFamily,https://www.zillow.com/homedetails/6201-Toscana-Ave-Austin-TX-78724/306647411_zpid/
758,1001 W 22nd St #A,78705,,,1.0,1.0,1795.0,750.0, Townhouse,https://www.zillow.com/homedetails/1001-W-22nd-St-A-Austin-TX-78705/2084803753_zpid/
759,15820 Neenah Oak Loop,78717,,,3.0,2.0,2595.0,1850.0, SingleFamily,https://www.zillow.com/homedetails/15820-Neenah-Oak-Loop-Austin-TX-78717/70987827_zpid/
760,8708 Azalea Trl,78759,,,3.0,2.0,3990.0,2200.0, SingleFamily,https://www.zillow.com/homedetails/8708-Azalea-Trl-Austin-TX-78759/29432012_zpid/
761,14204 Rountree Ranch Ln,78717,,,4.0,2.5,2595.0,2218.0, SingleFamily,https://www.zillow.com/homedetails/14204-Rountree-Ranch-Ln-Austin-TX-78717/70992313_zpid/
762,3406 Menchaca Rd #37,78704,,,2.0,2.5,4000.0,1622.0, Apartment,https://www.zillow.com/homedetails/3406-Menchaca-Rd-37-Austin-TX-78704/69815959_zpid/
763,11006 Applewood Dr,78758,,,3.0,2.0,2200.0,1487.0, SingleFamily,https://www.zillow.com/homedetails/11006-Applewood-Dr-Austin-TX-78758/29434156_zpid/
764,11706 Kings View Ct,78750,,,3.0,2.0,1970.0,957.0, Townhouse,https://www.zillow.com/homedetails/11706-Kings-View-Ct-Austin-TX-78750/29373849_zpid/
765,10405 Pariva Trl,78726,,,4.0,2.5,3050.0,2868.0, SingleFamily,https://www.zillow.com/homedetails/10405-Pariva-Trl-Austin-TX-78726/29374694_zpid/
766,1700 Sanchez St,78702,,,3.0,2.0,2795.0,1175.0, SingleFamily,https://www.zillow.com/homedetails/1700-Sanchez-St-Austin-TX-78702/29389923_zpid/
768,620 S 1st St APT 313,78704,,,2.0,1.0,2700.0,856.0, Apartment,https://www.zillow.com/homedetails/620-S-1st-St-APT-313-Austin-TX-78704/62604666_zpid/
769,2500 Simond Ave #E,78723,,,3.0,2.5,5750.0,1800.0, Townhouse,https://www.zillow.com/homedetails/2500-Simond-Ave-E-Austin-TX-78723/2063415669_zpid/
771,1931 E 38th 1/2 St #22,78723,,,2.0,2.5,3300.0,1385.0, Apartment,https://www.zillow.com/homedetails/1931-E-38th-1-2-St-22-Austin-TX-78723/2074875805_zpid/
773,11558 Spicewood Pkwy APT 5,78750,,,3.0,2.0,2250.0,1475.0, Apartment,https://www.zillow.com/homedetails/11558-Spicewood-Pkwy-APT-5-Austin-TX-78750/58300461_zpid/
774,11307 Gadsen Ln,78754,,,4.0,3.0,3600.0,1945.0, Townhouse,https://www.zillow.com/homedetails/11307-Gadsen-Ln-Austin-TX-78754/2069567570_zpid/
775,13906 Ilex Dr,78717,,,4.0,3.0,2950.0,2483.0, SingleFamily,https://www.zillow.com/homedetails/13906-Ilex-Dr-Austin-TX-78717/250928084_zpid/
776,11470 Bristle Oak Trl,78750,,,3.0,3.0,2595.0,1801.0, SingleFamily,https://www.zillow.com/homedetails/11470-Bristle-Oak-Trl-Austin-TX-78750/29567424_zpid/
778,903 Olive St #A7T-519,78702,,,1.0,1.0,2540.0,746.0, Apartment,https://www.zillow.com/homedetails/903-Olive-St-A7T-519-Austin-TX-78702/2063444414_zpid/
780,8616 Willowick Dr,78759,,,4.0,2.0,3950.0,2291.0, SingleFamily,https://www.zillow.com/homedetails/8616-Willowick-Dr-Austin-TX-78759/29432089_zpid/
784,3114 S Congress Ave #308,78704,,,2.0,2.0,2600.0,1310.0, Apartment,https://www.zillow.com/homedetails/3114-S-Congress-Ave-308-Austin-TX-78704/241938559_zpid/
785,2904 Pearl St APT B,78705,,,1.0,1.0,1475.0,750.0, Apartment,https://www.zillow.com/homedetails/2904-Pearl-St-APT-B-Austin-TX-78705/2093921903_zpid/
786,2113 Garden St,78702,,,2.0,1.0,2800.0,940.0, SingleFamily,https://www.zillow.com/homedetails/2113-Garden-St-Austin-TX-78702/29383025_zpid/
787,3108 E 51st St UNIT 501,78723,,,3.0,3.0,3200.0,1686.0, Townhouse,https://www.zillow.com/homedetails/3108-E-51st-St-UNIT-501-Austin-TX-78723/241931875_zpid/
788,900 Dawson Rd,78704,,,3.0,3.0,7950.0,2299.0, SingleFamily,https://www.zillow.com/homedetails/900-Dawson-Rd-Austin-TX-78704/29323712_zpid/
789,607 Bellevue Pl,78705,,,3.0,1.0,2750.0,2071.0, SingleFamily,https://www.zillow.com/homedetails/607-Bellevue-Pl-Austin-TX-78705/125741320_zpid/
791,10903 Thicket Trl,78750,,,3.0,2.0,2600.0,1949.0, SingleFamily,https://www.zillow.com/homedetails/10903-Thicket-Trl-Austin-TX-78750/29566256_zpid/
792,11404 Swearingen Dr,78758,,,3.0,2.0,2700.0,1448.0, SingleFamily,https://www.zillow.com/homedetails/11404-Swearingen-Dr-Austin-TX-78758/58303961_zpid/
800,2709 Pegram Ave,78757,,,3.0,2.0,4850.0,1896.0, SingleFamily,https://www.zillow.com/homedetails/2709-Pegram-Ave-Austin-TX-78757/29418713_zpid/
803,2202 Sl Davis Ave APT A,78702,,,1.0,1.0,1300.0,530.0, Apartment,https://www.zillow.com/homedetails/2202-Sl-Davis-Ave-APT-A-Austin-TX-78702/2096839721_zpid/
804,6109 Shanjia Dr,78724,,,3.0,2.0,2500.0,1725.0, SingleFamily,https://www.zillow.com/homedetails/6109-Shanjia-Dr-Austin-TX-78724/331627656_zpid/
806,9109 Ipswich Bay Dr,78747,,,3.0,2.5,2495.0,2244.0, SingleFamily,https://www.zillow.com/homedetails/9109-Ipswich-Bay-Dr-Austin-TX-78747/80087438_zpid/
807,7705 Gault St #B,78757,,,1.0,1.0,1375.0,600.0, Apartment,https://www.zillow.com/homedetails/7705-Gault-St-B-Austin-TX-78757/2077706113_zpid/
808,10345 Garbacz Dr,78748,,,4.0,2.5,2300.0,1550.0, SingleFamily,https://www.zillow.com/homedetails/10345-Garbacz-Dr-Austin-TX-78748/58317223_zpid/
809,1902 Gracy Farms Ln #A,78758,,,3.0,2.0,2100.0,1000.0, Townhouse,https://www.zillow.com/homedetails/1902-Gracy-Farms-Ln-A-Austin-TX-78758/2115862733_zpid/
810,1813 Monks Tale Ct,78748,,,4.0,3.0,2565.0,1799.0, SingleFamily,https://www.zillow.com/homedetails/1813-Monks-Tale-Ct-Austin-TX-78748/29513244_zpid/
812,302 E 34th St APT 105,78705,,,1.0,1.0,1350.0,438.0, Apartment,https://www.zillow.com/homedetails/302-E-34th-St-APT-105-Austin-TX-78705/2082011962_zpid/
813,10641 Royal Tara Cv,78717,,,3.0,2.0,2250.0,1785.0, SingleFamily,https://www.zillow.com/homedetails/10641-Royal-Tara-Cv-Austin-TX-78717/70976460_zpid/
814,1601 Faro Dr APT 304,78741,,,2.0,1.0,1750.0,900.0, Condo,https://www.zillow.com/homedetails/1601-Faro-Dr-APT-304-Austin-TX-78741/29463006_zpid/
816,2908 Burning Oak Dr,78704,,,3.0,1.0,2975.0,1200.0, SingleFamily,https://www.zillow.com/homedetails/2908-Burning-Oak-Dr-Austin-TX-78704/29474638_zpid/
820,6002 Ed Bluestein Blvd,78724,,,1.0,1.0,1500.0,528.0, Apartment,https://www.zillow.com/homedetails/6002-Ed-Bluestein-Blvd-Austin-TX-78724/2066830693_zpid/
822,2320 Shoalmont Dr,78756,,,3.0,3.5,5200.0,2541.0, SingleFamily,https://www.zillow.com/homedetails/2320-Shoalmont-Dr-Austin-TX-78756/79981589_zpid/
824,701 W Live Oak St,78704,,,3.0,3.0,10500.0,2257.0, SingleFamily,https://www.zillow.com/homedetails/701-W-Live-Oak-St-Austin-TX-78704/121655245_zpid/
826,3110 Red River St APT 203,78705,,,2.0,2.0,1975.0,964.0, Apartment,https://www.zillow.com/homedetails/3110-Red-River-St-APT-203-Austin-TX-78705/2083506470_zpid/
827,11405 Ladera Vista Dr,78759,,,4.0,2.5,3200.0,2200.0, SingleFamily,https://www.zillow.com/homedetails/11405-Ladera-Vista-Dr-Austin-TX-78759/29367536_zpid/
828,5915 Swayden Ln,78745,,,3.0,2.5,3500.0,2150.0, SingleFamily,https://www.zillow.com/homedetails/5915-Swayden-Ln-Austin-TX-78745/125088909_zpid/
829,4414 Diane Dr,78745,,,3.0,2.0,2995.0,1160.0, SingleFamily,https://www.zillow.com/homedetails/4414-Diane-Dr-Austin-TX-78745/29479907_zpid/
830,2105 Morley Dr,78752,,,3.0,"<bound method Series.mode of 2       2.5
3       2.0
5       2.5
6       1.0
7       2.0
       ... 
1332    2.0
1334    2.0
1336    3.0
1337    1.0
1338    2.5
Name: num_bathrooms, Length: 739, dtype: object>",1895.0,1724.0, Apartment,https://www.zillow.com/homedetails/2105-Morley-Dr-Austin-TX-78752/29412901_zpid/
831,11109 Muddler Cv,78733,,,3.0,2.0,4800.0,2000.0, SingleFamily,https://www.zillow.com/homedetails/11109-Muddler-Cv-Austin-TX-78733/80089405_zpid/
832,(Undisclosed Address),78702,,,3.0,2.0,3550.0,1850.0, SingleFamily,https://www.zillow.com/homedetails/Austin-TX-78702/29389799_zpid/
833,11504 Eric Heiden Ct,78748,,,3.0,3.0,2500.0,1909.0, SingleFamily,https://www.zillow.com/homedetails/11504-Eric-Heiden-Ct-Austin-TX-78748/114405000_zpid/
835,706 W Monroe St,78704,,,3.0,2.0,5500.0,1296.0, SingleFamily,https://www.zillow.com/homedetails/706-W-Monroe-St-Austin-TX-78704/29322663_zpid/
836,3115 Clawson Rd #302,78704,,,3.0,2.5,6450.0,2476.0, Apartment,https://www.zillow.com/homedetails/3115-Clawson-Rd-302-Austin-TX-78704/337141393_zpid/
838,504 Clover Ct,78745,,,4.0,2.0,3600.0,1223.0, SingleFamily,https://www.zillow.com/homedetails/504-Clover-Ct-Austin-TX-78745/29482280_zpid/
839,(Undisclosed Address),78704,,,3.0,2.0,4700.0,1200.0, Townhouse,https://www.zillow.com/homedetails/Austin-TX-78704/2065803166_zpid/
841,2001 Glen Allen St APT 1,78704,,,1.0,1.0,1435.0,670.0, Apartment,https://www.zillow.com/homedetails/2001-Glen-Allen-St-APT-1-Austin-TX-78704/2092855614_zpid/
842,908 E 32nd St,78705,,,1.0,1.0,2195.0,787.0, Apartment,https://www.zillow.com/homedetails/908-E-32nd-St-Austin-TX-78705/2064371366_zpid/
843,904 West Ave APT 207,78701,,,1.0,1.0,2800.0,744.0, Condo,https://www.zillow.com/homedetails/904-West-Ave-APT-207-Austin-TX-78701/110539397_zpid/
844,10706 Lambert Cir,78758,,,3.0,2.0,2150.0,1293.0, SingleFamily,https://www.zillow.com/homedetails/10706-Lambert-Cir-Austin-TX-78758/29433929_zpid/
845,342 Cistern Way,78737,,,4.0,3.0,5100.0,2671.0, SingleFamily,https://www.zillow.com/homedetails/342-Cistern-Way-Austin-TX-78737/331639205_zpid/
846,3016 Fleet Dr,78748,,,3.0,2.5,2800.0,2190.0, SingleFamily,https://www.zillow.com/homedetails/3016-Fleet-Dr-Austin-TX-78748/70332684_zpid/
848,501 W 26th St APT 316,78705,,,2.0,2.0,2300.0,1101.0, Condo,https://www.zillow.com/homedetails/501-W-26th-St-APT-316-Austin-TX-78705/29394101_zpid/
849,12806 Copper Cliff Ave #B,78727,,,2.0,1.0,1650.0,900.0, Apartment,https://www.zillow.com/homedetails/12806-Copper-Cliff-Ave-B-Austin-TX-78727/2122460677_zpid/
854,1702 Cullen Ave,78757,,,3.0,2.5,4900.0,1800.0, SingleFamily,https://www.zillow.com/homedetails/1702-Cullen-Ave-Austin-TX-78757/29418290_zpid/
855,9208 Spire Vw,78744,,,4.0,3.5,4995.0,2954.0, SingleFamily,https://www.zillow.com/homedetails/9208-Spire-Vw-Austin-TX-78744/337145910_zpid/
858,302 E 30th St APT A,78705,,,2.0,1.0,1950.0,800.0, Townhouse,https://www.zillow.com/homedetails/302-E-30th-St-APT-A-Austin-TX-78705/2109978726_zpid/
860,7605 Woodstone Cv #A,78749,,,2.0,2.0,1850.0,949.0, Townhouse,https://www.zillow.com/homedetails/7605-Woodstone-Cv-A-Austin-TX-78749/2092887194_zpid/
863,4310 Attra St,78723,,,3.0,3.0,3100.0,1198.0, SingleFamily,https://www.zillow.com/homedetails/4310-Attra-St-Austin-TX-78723/241934906_zpid/
864,3809 Valley View Rd #8,78704,,,3.0,4.0,4600.0,1807.0, Condo,https://www.zillow.com/homedetails/3809-Valley-View-Rd-8-Austin-TX-78704/331626992_zpid/
865,7905 Brockman St,78757,,,4.0,2.0,3200.0,1541.0, SingleFamily,https://www.zillow.com/homedetails/7905-Brockman-St-Austin-TX-78757/29423046_zpid/
866,400 E 30th St APT 104,78705,,,2.0,2.0,2475.0,952.0, Apartment,https://www.zillow.com/homedetails/400-E-30th-St-APT-104-Austin-TX-78705/2088044083_zpid/
867,1240 Barton Hills Dr APT 121,78704,,,1.0,1.0,2600.0,761.0, Apartment,https://www.zillow.com/homedetails/1240-Barton-Hills-Dr-APT-121-Austin-TX-78704/29325623_zpid/
868,5655 Wagon Train Rd,78749,,,3.0,2.5,2665.0,2132.0, Apartment,https://www.zillow.com/homedetails/5655-Wagon-Train-Rd-Austin-TX-78749/29483754_zpid/
869,3103 Perry Ln,78731,,,5.0,4.5,18000.0,6154.0, SingleFamily,https://www.zillow.com/homedetails/3103-Perry-Ln-Austin-TX-78731/29342006_zpid/
870,8408 Rocky Bluff Dr,78737,,,4.0,3.5,3500.0,3272.0, SingleFamily,https://www.zillow.com/homedetails/8408-Rocky-Bluff-Dr-Austin-TX-78737/120901443_zpid/
873,9711 McKnight Loop,78717,,,3.0,3.0,3200.0,1900.0, SingleFamily,https://www.zillow.com/homedetails/9711-McKnight-Loop-Austin-TX-78717/243343446_zpid/
876,5101 Ganymede Dr,78727,,,3.0,2.0,3250.0,1290.0, SingleFamily,https://www.zillow.com/homedetails/5101-Ganymede-Dr-Austin-TX-78727/29444051_zpid/
880,915 Tillery St #B,78702,,,3.0,2.5,4500.0,1700.0, Apartment,https://www.zillow.com/homedetails/915-Tillery-St-B-Austin-TX-78702/2067076137_zpid/
881,4520 Speedway APT A,78751,,,6.0,3.0,3995.0,1818.0, Apartment,https://www.zillow.com/homedetails/4520-Speedway-APT-A-Austin-TX-78751/2102468374_zpid/
883,512 Eberhart Ln,78745,,,3.0,2.5,2500.0,1464.0, Condo,https://www.zillow.com/homedetails/512-Eberhart-Ln-Austin-TX-78745/2080294609_zpid/
887,13902 Ilex Dr,78717,,,4.0,3.0,2900.0,2492.0, SingleFamily,https://www.zillow.com/homedetails/13902-Ilex-Dr-Austin-TX-78717/250929511_zpid/
888,2704 Saint Edwards Cir #B,78704,,,2.0,1.0,3500.0,750.0, Apartment,https://www.zillow.com/homedetails/2704-Saint-Edwards-Cir-B-Austin-TX-78704/2064310241_zpid/
890,1113 San Augustine Dr,78733,,,3.0,2.5,3250.0,2418.0, SingleFamily,https://www.zillow.com/homedetails/1113-San-Augustine-Dr-Austin-TX-78733/29345060_zpid/
891,3600 Roller Crossing #3600,78728,,,3.0,2.0,2100.0,2100.0, Apartment,https://www.zillow.com/homedetails/3600-Roller-Xing-3600-Austin-TX-78728/2065518477_zpid/
892,2709 E 5th St #1201,78702,,,2.0,2.0,3600.0,1219.0, Apartment,https://www.zillow.com/homedetails/2709-E-5th-St-1201-Austin-TX-78702/2069962660_zpid/
894,10503 Abana Way,78748,,,3.0,2.5,2650.0,2041.0, SingleFamily,https://www.zillow.com/homedetails/10503-Abana-Way-Austin-TX-78748/2083037664_zpid/
895,11506 Chancellroy Dr,78759,,,4.0,2.0,2800.0,1838.0, SingleFamily,https://www.zillow.com/homedetails/11506-Chancellroy-Dr-Austin-TX-78759/29372030_zpid/
896,48 East Ave #1506,78701,,,1.0,1.0,3350.0,740.0, Condo,https://www.zillow.com/homedetails/48-East-Ave-1506-Austin-TX-78701/2066368923_zpid/
897,2827 Shoal Crest Ave,78705,,,3.0,1.0,3500.0,1331.0, SingleFamily,https://www.zillow.com/homedetails/2827-Shoal-Crest-Ave-Austin-TX-78705/29397158_zpid/
898,4708 Castleman Dr,78725,,,3.0,2.5,2350.0,1564.0, SingleFamily,https://www.zillow.com/homedetails/4708-Castleman-Dr-Austin-TX-78725/29459811_zpid/
899,2002 Romeria Dr,78757,,,3.0,2.5,4300.0,1900.0, Townhouse,https://www.zillow.com/homedetails/2002-Romeria-Dr-Austin-TX-78757/29416197_zpid/
903,800 Brazos St UNIT 1102,78701,,,1.0,1.0,2500.0,802.0, Apartment,https://www.zillow.com/homedetails/800-Brazos-St-UNIT-1102-Austin-TX-78701/80095785_zpid/
904,6310 Porter St #B,78741,,,3.0,2.5,3450.0,1498.0, Apartment,https://www.zillow.com/homedetails/6310-Porter-St-B-Austin-TX-78741/337145447_zpid/
905,1804 E 2nd St,78702,,,4.0,2.0,5500.0,1557.0, SingleFamily,https://www.zillow.com/homedetails/1804-E-2nd-St-Austin-TX-78702/63835456_zpid/
906,(Undisclosed Address),78741,,,3.0,2.0,1995.0,1122.0, Townhouse,https://www.zillow.com/homedetails/Austin-TX-78741/2106449992_zpid/
907,126 Briarpatch Ct,78737,,,5.0,3.0,3475.0,2649.0, SingleFamily,https://www.zillow.com/homedetails/126-Briarpatch-Ct-Austin-TX-78737/84076164_zpid/
910,1812 West Ave SUITE 501,78701,,,2.0,2.0,3000.0,1300.0, Apartment,https://www.zillow.com/homedetails/1812-West-Ave-SUITE-501-Austin-TX-78701/83830398_zpid/
914,1170 Ridgeway Dr,78702,,,2.0,2.0,4000.0,1600.0, SingleFamily,https://www.zillow.com/homedetails/1170-Ridgeway-Dr-Austin-TX-78702/89461443_zpid/
916,5319 William Holland Ave,78756,,,1.0,1.0,1245.0,380.0, Apartment,https://www.zillow.com/homedetails/5319-William-Holland-Ave-Austin-TX-78756/2064311875_zpid/
922,5220 Trading Bend,78735,,,4.0,2.0,3995.0,2306.0, SingleFamily,https://www.zillow.com/homedetails/5220-Trading-Bnd-Austin-TX-78735/29323217_zpid/
923,305 E Croslin St APT 109,78752,,,2.0,1.0,1350.0,3904.0, MultiFamily,https://www.zillow.com/homedetails/305-E-Croslin-St-APT-109-Austin-TX-78752/2102208073_zpid/
924,2004 Winsted Ln #B,78703,,,4.0,3.5,6900.0,2644.0, Apartment,https://www.zillow.com/homedetails/2004-Winsted-Ln-B-Austin-TX-78703/2080245792_zpid/
925,3321-1120 Shady Ln #3321,78721,,,2.0,2.0,2285.0,1100.0, Apartment,https://www.zillow.com/homedetails/3321-1120-Shady-Ln-3321-Austin-TX-78721/2063416302_zpid/
926,2012 Magazine St,78727,,,3.0,2.0,2100.0,1224.0, SingleFamily,https://www.zillow.com/homedetails/2012-Magazine-St-Austin-TX-78727/29445166_zpid/
927,2936 Thousand Oaks Dr,78746,,,4.0,2.5,8000.0,3157.0, SingleFamily,https://www.zillow.com/homedetails/2936-Thousand-Oaks-Dr-Austin-TX-78746/29326015_zpid/
928,6709 Ondantra Bend,78744,,,3.0,2.5,3495.0,2881.0, SingleFamily,https://www.zillow.com/homedetails/6709-Ondantra-Bnd-Austin-TX-78744/145657959_zpid/
931,903 Prospect Ave,78702,,,2.0,1.0,2395.0,750.0, Apartment,https://www.zillow.com/homedetails/903-Prospect-Ave-Austin-TX-78702/29385355_zpid/
932,10727 Cassia Dr,78759,,,4.0,4.0,5500.0,3450.0, SingleFamily,https://www.zillow.com/homedetails/10727-Cassia-Dr-Austin-TX-78759/29368147_zpid/
933,2104 Cullen Ave APT 218,78757,,,2.0,2.0,1495.0,804.0, Apartment,https://www.zillow.com/homedetails/2104-Cullen-Ave-APT-218-Austin-TX-78757/2120479380_zpid/
936,11803 Oak Haven Rd,78753,,,3.0,2.0,2250.0,1646.0, SingleFamily,https://www.zillow.com/homedetails/11803-Oak-Haven-Rd-Austin-TX-78753/58303391_zpid/
937,13800 Lyndhurst St UNIT 183,78717,,,3.0,2.5,2295.0,1659.0, Apartment,https://www.zillow.com/homedetails/13800-Lyndhurst-St-UNIT-183-Austin-TX-78717/2090063805_zpid/
938,8906 Scotsman Dr,78750,,,4.0,2.0,3500.0,2138.0, SingleFamily,https://www.zillow.com/homedetails/8906-Scotsman-Dr-Austin-TX-78750/29372452_zpid/
939,5604 Respinto Dr,78747,,,3.0,2.0,2250.0,1441.0, Apartment,https://www.zillow.com/homedetails/5604-Respinto-Dr-Austin-TX-78747/2063447222_zpid/
